date,open,high,low,close,volume
11/30/21,18.4,18.6,17.9,18.1,6660535.0
11/30/21,44.5,47.7,44.5,45.6,10666.0
11/30/21,21.0,21.1,20.0,20.2,478162.0
11/30/21,27.6,27.6,25.7,25.9,467915.0
11/30/21,68.0,68.0,67.2,67.5,14007.0
11/30/21,17.7,18.0,17.3,17.4,233387.0
11/30/21,26.0,26.5,25.1,25.9,416088.0
11/30/21,63.7,63.7,62.2,62.5,99486.0
11/30/21,12.6,12.6,11.8,12.0,59333.0
11/30/21,86.7,87.4,85.0,85.2,253283.0
11/30/21,24.0,24.2,23.7,24.0,2381676.0
11/30/21,513.0,513.0,496.0,498.1,3964.0
11/30/21,110.7,111.9,107.1,107.5,43113.0
11/30/21,19.2,19.2,17.9,18.3,200523.0
11/30/21,141.9,142.7,136.2,142.5,12983.0
11/30/21,191.6,194.9,191.6,193.1,23364.0
11/30/21,19.9,20.3,19.9,20.1,150912.0
11/30/21,40.9,41.9,40.9,41.7,194489.0
11/30/21,195.0,209.8,195.0,208.9,7632.0
11/30/21,28.8,28.8,28.0,28.4,41906.0
11/30/21,8.1,8.2,7.9,8.0,6134818.0
11/30/21,15.6,15.9,15.3,15.4,3108823.0
11/30/21,8.7,8.7,8.6,8.6,53773.0
11/30/21,21.0,21.3,19.9,20.0,844395.0
11/30/21,57.0,57.3,54.7,55.2,486373.0
11/30/21,55.3,55.3,52.4,52.7,124724.0
11/30/21,13.7,13.7,13.5,13.5,135748.0
11/30/21,253.0,257.0,250.0,250.0,4715.0
11/30/21,48.9,50.0,46.8,47.2,164473.0
11/30/21,50.9,51.0,49.4,49.6,170639.0
11/30/21,31.2,31.5,28.7,28.9,7665103.0
11/30/21,545.0,545.0,545.0,545.0,1.0
11/30/21,82.0,82.6,80.0,81.6,89566.0
11/30/21,7.1,7.1,6.8,6.9,193770.0
11/30/21,11.1,11.1,10.6,10.7,235528.0
11/30/21,17.3,17.9,17.3,17.5,44485.0
11/30/21,161.0,161.8,158.6,159.0,83267.0
11/30/21,19.6,20.7,19.6,20.1,94006000.0
11/30/21,83.7,90.7,82.5,90.7,1511346.0
11/30/21,102.0,106.0,102.0,103.6,3534084.0
11/30/21,48.5,48.5,47.4,47.7,97020.0
11/30/21,210.0,213.7,210.0,211.2,29756.0
11/30/21,137.1,137.1,133.2,135.0,34128.0
11/30/21,74.8,74.8,70.1,71.0,84495.0
11/30/21,12.7,12.8,12.1,12.2,1392566.0
11/30/21,32.9,32.9,31.5,31.8,1268755.0
11/30/21,47.9,47.9,45.1,45.2,216596.0
11/30/21,9.0,9.0,8.8,8.8,253510.0
11/30/21,483.6,496.5,483.5,485.8,36926.0
11/30/21,54.0,55.2,53.2,53.6,29280.0
11/30/21,26.8,26.9,25.4,25.4,126856.0
11/30/21,5.8,5.8,5.6,5.7,312807.0
11/30/21,109.0,109.0,104.9,105.2,76418.0
11/30/21,5.6,5.6,5.5,5.5,398801.0
11/30/21,80.0,80.7,77.5,77.6,26140.0
11/30/21,54.8,54.8,53.1,53.3,620040.0
11/30/21,82.7,83.0,79.1,80.8,62581.0
11/30/21,84.7,84.7,81.6,81.8,30325.0
11/30/21,15.4,15.5,14.9,15.1,6196407.0
11/30/21,63.3,63.8,61.0,61.8,74898.0
11/30/21,8.9,8.9,8.6,8.7,282695.0
11/30/21,7.2,7.2,7.2,7.2,6825.0
11/30/21,22.4,22.9,22.0,22.0,979121.0
11/30/21,16.3,16.3,15.8,15.8,1044030.0
11/30/21,53.5,53.5,52.7,53.0,91802.0
11/30/21,56.8,59.5,55.0,56.0,11599.0
11/30/21,22.4,23.1,21.5,21.6,386019.0
11/30/21,102.8,103.4,98.9,100.0,43295.0
11/30/21,116.0,118.9,115.3,117.8,8273.0
11/30/21,101.3,102.6,90.5,94.7,3984389.0
11/30/21,27.0,27.0,26.4,26.6,154916.0
11/30/21,36.7,37.0,35.0,35.5,404498.0
11/30/21,48.1,48.2,47.1,47.2,63348.0
11/30/21,26.7,26.7,24.9,25.1,511676.0
11/30/21,315.0,319.7,304.1,305.0,103143.0
11/30/21,248.0,256.0,247.5,251.3,1192.0
11/30/21,44.2,44.3,43.7,43.8,97156.0
11/30/21,133.3,134.0,130.1,130.1,6737.0
11/30/21,50.8,52.4,48.2,50.3,656099.0
11/30/21,4865.0,4918.0,4865.0,4900.0,478.0
11/30/21,10.4,10.4,10.0,10.0,561275.0
11/30/21,11.1,11.1,11.0,11.0,16250.0
11/30/21,84.7,84.7,80.5,82.0,6414.0
11/30/21,1297.0,1299.0,1290.0,1290.0,12353.0
11/30/21,935.0,959.4,920.0,950.0,195.0
11/30/21,48.2,48.5,47.0,47.2,86495.0
11/30/21,9.9,9.9,9.5,9.6,1044489.0
11/30/21,6.2,6.2,5.9,6.0,429451.0
11/30/21,38.8,38.8,37.8,38.0,903638.0
11/30/21,22.5,22.5,21.5,21.8,89527.0
11/30/21,52.0,52.1,51.0,51.0,43212.0
11/30/21,35.6,35.8,34.5,34.6,143833.0
11/30/21,43.4,43.5,42.0,42.1,626012.0
11/30/21,61.5,61.8,59.0,59.4,39387.0
11/30/21,24.7,24.7,22.9,23.4,492709.0
11/30/21,42.1,42.4,40.7,40.9,2775234.0
11/30/21,15.3,15.5,14.9,15.0,170569.0
11/30/21,19.2,19.4,18.8,19.0,354627.0
11/30/21,26.6,26.6,25.6,25.7,68347.0
11/30/21,55.8,56.0,53.5,54.0,961552.0
11/30/21,73.9,73.9,69.0,69.2,21360.0
11/30/21,83.4,87.1,81.8,85.5,139409.0
11/30/21,32.5,32.5,31.3,31.5,325991.0
11/30/21,25.0,25.0,24.5,24.9,113826.0
11/30/21,170.0,170.0,163.1,168.5,516.0
11/30/21,18.5,18.6,17.8,17.9,1372196.0
11/30/21,42.1,43.0,41.5,41.6,895034.0
11/30/21,8.9,8.9,8.7,8.7,21652.0
11/30/21,9.8,9.8,9.4,9.4,96950.0
11/30/21,9.9,9.9,9.4,9.7,174942.0
11/30/21,22.4,22.5,22.2,22.3,111704.0
11/30/21,25.1,25.7,23.3,24.6,92688.0
11/30/21,16.0,16.5,15.0,15.1,737835.0
11/30/21,74.8,74.8,70.0,73.2,10521.0
11/30/21,15.4,15.4,14.7,14.9,740224.0
11/30/21,25.3,25.4,24.7,24.8,286902.0
11/30/21,18.5,19.3,18.2,18.5,175635.0
11/30/21,15.3,15.4,14.8,14.9,202168.0
11/30/21,170.4,170.4,168.3,168.6,13833.0
11/30/21,54.2,54.2,54.2,54.2,74745.0
11/30/21,27.1,29.7,27.1,28.4,541681.0
11/30/21,417.1,422.0,415.0,418.7,2308.0
11/30/21,64.8,65.3,63.0,63.3,101860.0
11/30/21,578.8,589.0,535.0,544.7,77688.0
11/30/21,72.9,72.9,68.2,68.6,279805.0
11/30/21,17.1,17.1,16.8,16.9,15940.0
11/30/21,16.6,16.6,16.1,16.3,1565771.0
11/30/21,30.5,30.5,29.4,29.6,384346.0
11/30/21,97.9,97.9,91.0,92.7,909519.0
11/30/21,52.6,52.6,49.8,50.5,236319.0
11/30/21,219.5,219.5,210.6,211.8,1812325.0
11/30/21,20.7,20.9,19.7,19.9,1700366.0
11/30/21,157.8,160.5,155.0,155.0,6973.0
11/30/21,77.2,78.5,71.8,74.8,30964.0
11/30/21,10.7,10.9,10.4,10.8,2207878.0
11/30/21,98.5,98.5,94.0,94.5,52725.0
11/30/21,39.2,39.5,38.8,38.9,531035.0
11/30/21,34.5,34.9,33.3,33.7,92976.0
11/30/21,53.7,53.7,52.0,52.1,41136.0
11/30/21,9.9,10.1,9.9,9.9,31484.0
11/30/21,125.9,129.0,120.3,120.3,2852.0
11/30/21,35.4,35.7,35.4,35.5,105678.0
11/30/21,18.0,18.7,17.7,18.0,188263.0
11/30/21,6.1,6.1,6.0,6.0,179619.0
11/30/21,34.4,34.5,34.0,34.2,13180.0
11/30/21,7.0,7.1,6.7,6.8,515664.0
11/30/21,16.5,16.6,16.2,16.3,411078.0
11/30/21,2854.5,2854.5,2832.1,2853.3,190.0
11/30/21,10.4,10.4,10.1,10.1,172492.0
11/30/21,53.2,57.2,53.2,53.4,128106.0
11/30/21,21.3,21.3,20.8,20.8,370102.0
11/30/21,60.7,60.7,57.7,57.7,47141.0
11/30/21,248.7,250.7,245.0,245.3,101961.0
11/30/21,52.2,52.2,50.3,50.5,5734.0
11/30/21,25.5,25.8,25.3,25.6,1020470.0
11/30/21,42.0,42.0,41.4,41.5,28897.0
11/30/21,9.8,9.9,9.7,9.8,915210.0
11/30/21,8.9,8.9,8.7,8.8,110057.0
11/30/21,22.0,22.0,21.6,21.7,162434.0
11/30/21,1120.0,1120.0,1100.0,1102.7,10934.0
11/30/21,266.5,266.5,260.1,262.1,10590.0
11/30/21,10.4,10.4,9.6,9.9,902622.0
11/30/21,10.5,10.5,10.0,10.0,78488.0
11/30/21,8.3,8.3,8.0,8.1,112616.0
11/30/21,7.0,7.0,6.9,7.0,56378.0
11/30/21,117.9,117.9,108.0,108.0,820.0
12/01/21,6.6,6.6,6.4,6.5,700387.0
12/01/21,21.6,21.8,21.4,21.4,208217.0
12/01/21,43.0,44.5,42.7,43.2,170550.0
12/01/21,28.0,28.9,27.7,28.4,332603.0
12/01/21,5.8,5.9,5.8,5.9,148157.0
12/01/21,14.9,15.1,14.7,14.8,3265206.0
12/01/21,32.0,32.8,31.0,31.3,243087.0
12/01/21,294.0,297.8,293.0,294.5,99802.0
12/01/21,152.1,155.0,151.0,153.7,26467.0
12/01/21,85.5,85.5,83.5,84.1,205933.0
12/01/21,24.7,25.9,24.0,24.6,4766560.0
12/01/21,59.4,59.4,55.7,56.3,84013.0
12/01/21,25.9,26.3,25.4,25.7,585973.0
12/01/21,32.8,32.8,31.2,31.5,1828593.0
12/01/21,27.2,27.4,26.9,27.0,32129.0
12/01/21,21.4,21.8,21.1,21.3,595262.0
12/01/21,53.5,55.0,53.5,53.6,175774.0
12/01/21,8.7,8.8,8.5,8.5,115220.0
12/01/21,43.8,45.8,42.5,42.9,280291.0
12/01/21,68.0,70.4,67.9,68.5,103035.0
12/01/21,26.9,26.9,26.4,26.5,320151.0
12/01/21,15.0,15.4,14.4,14.5,8315422.0
12/01/21,16.2,16.5,15.8,16.5,29851.0
12/01/21,61.1,62.3,60.4,61.6,1344207.0
12/01/21,384.0,395.0,380.0,381.0,1435.0
12/01/21,211.1,212.8,208.0,211.0,3139.0
12/01/21,36.9,36.9,35.3,35.8,34138.0
12/01/21,398.0,398.8,387.5,393.3,88533.0
12/01/21,41.7,42.7,40.9,41.9,73150.0
12/01/21,131.0,131.0,127.3,127.3,6849.0
12/01/21,232.8,243.9,232.8,241.4,2399.0
12/01/21,118.2,118.2,117.2,118.0,1901.0
12/01/21,119.9,119.9,117.0,118.8,619.0
12/01/21,8.5,8.5,8.3,8.4,583537.0
12/01/21,290.0,294.0,284.0,285.0,3756.0
12/01/21,30.4,32.4,30.4,30.9,743129.0
12/01/21,18.2,18.3,17.8,17.8,374117.0
12/01/21,83.9,83.9,82.5,82.5,62867.0
12/01/21,63.5,64.0,61.5,61.5,169077.0
12/01/21,10.1,10.1,10.0,10.0,96756.0
12/01/21,96.5,96.5,90.5,91.6,12190.0
12/01/21,113.5,114.3,111.9,112.5,24414.0
12/01/21,20.4,20.4,20.1,20.1,36967.0
12/01/21,23.9,24.1,23.6,23.8,303950.0
12/01/21,882.0,882.0,882.0,882.0,1.0
12/01/21,621.2,630.5,621.2,626.1,100219.0
12/01/21,33.5,33.8,33.1,33.5,828503.0
12/01/21,16.3,16.5,16.0,16.2,95101.0
12/01/21,57.7,58.6,57.7,58.4,166840.0
12/01/21,126.0,127.0,123.4,124.1,6191.0
12/01/21,24.0,24.7,23.9,24.4,631471.0
12/01/21,62.0,63.3,61.9,62.4,467621.0
12/01/21,172.1,174.0,170.4,170.9,19372.0
12/01/21,20.8,21.2,20.6,20.9,1001985.0
12/01/21,16.7,16.9,16.5,16.6,32568.0
12/01/21,26.4,26.7,25.9,26.2,271500.0
12/01/21,224.7,226.8,222.2,223.9,102082.0
12/01/21,21.5,22.2,21.3,22.1,96929.0
12/01/21,1759.0,1770.0,1759.0,1762.7,1403.0
12/01/21,156.0,167.2,155.0,166.9,7500234.0
12/01/21,49.9,49.9,47.0,47.8,55382.0
12/01/21,6.0,6.3,6.0,6.1,43820.0
12/01/21,124.7,124.8,115.0,119.7,6438.0
12/01/21,45.1,45.1,44.0,44.9,60419.0
12/01/21,37.1,37.9,37.0,37.5,556342.0
12/01/21,54.8,55.3,53.9,54.4,3099397.0
12/01/21,45.7,46.1,45.2,45.8,193856.0
12/01/21,179.8,184.8,179.0,183.7,170840.0
12/01/21,104.0,104.0,100.0,101.7,129571.0
12/01/21,69.0,69.0,67.7,67.9,138325.0
12/01/21,197.0,207.9,195.5,205.8,787401.0
12/01/21,10.2,10.3,9.9,10.0,76189.0
12/01/21,17.7,17.8,17.3,17.6,161209.0
12/01/21,52.6,52.6,51.0,51.6,35297.0
12/01/21,12.4,12.5,12.1,12.3,274850.0
12/01/21,27.8,28.3,27.3,27.6,753998.0
12/01/21,40.2,40.8,39.8,40.1,232182.0
12/01/21,7.7,7.7,7.4,7.5,735433.0
12/01/21,117.0,117.7,114.4,115.3,59099.0
12/01/21,44.0,44.5,44.0,44.0,95950.0
12/01/21,33.4,33.4,32.0,32.2,118762.0
12/01/21,54.7,54.8,52.6,52.9,58159.0
12/01/21,164.7,164.7,157.0,158.2,82128.0
12/01/21,21.9,22.0,19.8,21.0,1092094.0
12/01/21,61.9,61.9,60.7,60.7,2530.0
12/01/21,78.0,78.2,77.3,77.7,71831.0
12/01/21,7.9,7.9,7.8,7.9,7511.0
12/01/21,203.1,217.0,201.0,215.1,2205019.0
12/01/21,8.8,8.9,8.7,8.7,370945.0
12/01/21,36.8,36.9,35.7,35.8,2590.0
12/01/21,20.6,21.4,20.4,20.8,921445.0
12/01/21,38.4,39.1,38.4,38.7,36749.0
12/01/21,14.7,15.0,14.3,15.0,2654215.0
12/01/21,72.9,72.9,70.1,72.1,61661.0
12/01/21,24.7,25.4,24.3,24.9,313655.0
12/01/21,66.7,69.7,66.7,69.0,537616.0
12/01/21,150.0,150.0,143.0,144.0,12312.0
12/01/21,15.3,15.7,15.0,15.6,1412371.0
12/01/21,50.8,50.8,48.6,48.6,410.0
12/01/21,83.2,83.9,81.0,81.4,640948.0
12/01/21,106.0,109.7,104.5,105.7,153700.0
12/01/21,39.4,39.4,38.0,38.1,126692.0
12/01/21,2524.9,2524.9,2401.3,2418.2,6648.0
12/01/21,38.2,38.4,38.0,38.1,475561.0
12/01/21,7.6,7.8,7.6,7.8,41412.0
12/01/21,6.4,6.5,6.4,6.4,305133.0
12/01/21,124.1,127.8,121.3,121.5,694.0
12/01/21,55.1,56.0,54.0,54.5,47667.0
12/01/21,50.8,50.9,49.7,50.0,42296.0
12/01/21,33.4,33.4,32.7,33.1,197676.0
12/01/21,36.3,37.0,34.5,34.8,170041.0
12/01/21,45.2,49.5,45.0,49.4,501969.0
12/01/21,41.6,42.8,41.4,42.0,89242.0
12/01/21,33.9,34.4,33.6,34.2,159704.0
12/01/21,10.6,10.6,10.0,10.3,733198.0
12/01/21,6.8,6.8,6.6,6.6,275290.0
12/01/21,13.3,13.5,13.1,13.3,3601456.0
12/01/21,5.1,5.2,4.9,5.0,401351.0
12/01/21,12.2,12.2,11.7,11.8,705852.0
12/01/21,6.8,6.8,6.6,6.7,34830.0
12/01/21,45.4,49.9,45.3,49.0,135930.0
12/01/21,6.8,7.0,6.8,6.9,363483.0
12/01/21,5.6,5.7,5.6,5.6,976837.0
12/01/21,36.0,36.0,34.9,35.3,167712.0
12/01/21,16.1,16.4,16.0,16.1,581332.0
12/01/21,38.4,40.9,38.2,40.5,96269.0
12/01/21,7.4,7.6,7.4,7.4,35946.0
12/01/21,14.4,15.4,14.2,15.3,51899946.0
12/01/21,93.9,98.4,93.6,97.1,1804062.0
12/01/21,16.6,17.0,16.1,16.4,761913.0
12/01/21,14.0,14.2,13.8,13.9,307506.0
12/01/21,34.0,35.8,34.0,35.5,716183.0
12/01/21,224.0,227.9,222.0,223.6,37881.0
12/01/21,158.1,163.8,157.8,160.0,1503731.0
12/01/21,6.0,6.0,5.8,5.8,1005401.0
12/01/21,16.8,16.8,16.6,16.8,209754.0
12/01/21,30.9,32.0,30.7,31.0,28086.0
12/01/21,45.7,47.7,45.2,47.1,76586.0
12/01/21,359.0,359.0,351.5,356.0,95510.0
12/01/21,53.9,54.6,53.5,54.3,728784.0
12/01/21,102.0,103.5,101.5,102.5,20417.0
12/01/21,16.5,16.5,16.4,16.4,108060.0
12/01/21,7.8,7.9,7.7,7.8,119470.0
12/01/21,95.0,95.0,92.7,92.9,63956.0
12/01/21,22.4,24.0,22.4,23.4,3917679.0
12/01/21,48.0,48.5,47.2,47.5,86855.0
12/01/21,285.9,285.9,278.0,279.5,7813.0
12/01/21,26.8,26.8,25.4,25.7,1036419.0
12/01/21,55.0,59.9,52.3,56.2,104968.0
12/01/21,44.7,44.7,44.0,44.5,27159.0
12/01/21,267.4,271.0,267.4,269.9,7383.0
12/01/21,19.0,19.2,18.5,18.7,340002.0
12/01/21,6.8,7.3,6.8,6.9,198843.0
12/01/21,8.7,9.0,8.7,8.8,27243.0
12/01/21,10.4,10.7,10.3,10.4,202601.0
12/01/21,7.3,7.3,7.1,7.2,30390.0
12/01/21,5.5,5.6,5.4,5.5,364343.0
12/01/21,8.0,8.1,7.7,8.0,265210.0
12/01/21,61.5,61.5,58.8,59.3,959428.0
12/01/21,46.9,48.0,46.9,47.6,119875.0
12/01/21,19.4,19.7,19.1,19.3,13906445.0
12/01/21,5.9,6.0,5.8,5.9,424598.0
12/01/21,6.5,6.5,6.4,6.5,5614.0
12/01/21,6.8,6.9,6.7,6.7,280234.0
12/01/21,23.9,24.3,23.7,23.7,3791.0
12/01/21,114.0,122.2,113.0,122.2,187282.0
12/01/21,27.7,27.7,26.8,26.9,58715.0
12/01/21,19.9,20.1,19.4,19.5,295303.0
12/01/21,40.2,40.2,39.5,39.8,234489.0
12/01/21,31.8,32.1,31.6,32.0,487892.0
12/01/21,27.0,27.7,26.9,27.1,735717.0
12/01/21,64.5,64.5,63.0,63.3,114760.0
12/01/21,36.7,36.7,34.3,34.5,20834.0
12/01/21,32.0,33.0,31.9,32.2,95584.0
12/01/21,24.2,24.2,23.7,23.9,576854.0
12/01/21,174.7,174.7,171.5,171.7,8542.0
12/01/21,44.0,44.0,42.0,42.4,118686.0
12/01/21,307.0,324.7,306.1,318.2,6468.0
12/01/21,110.0,110.0,110.0,110.0,11.0
12/01/21,40.9,40.9,39.6,39.8,57294.0
12/01/21,290.0,301.0,282.5,295.0,4322.0
12/01/21,10.3,10.3,9.9,10.0,369022.0
12/01/21,64.0,66.0,63.2,63.6,111332.0
12/01/21,7.1,7.2,7.0,7.0,1821428.0
12/01/21,398.9,398.9,388.3,390.0,4145.0
12/01/21,32.9,33.9,32.3,32.9,157435.0
12/01/21,9.3,9.3,9.0,9.0,374490.0
12/01/21,32.7,34.3,32.6,34.0,1486450.0
12/01/21,40.0,40.2,39.3,39.9,2107169.0
12/01/21,58.2,59.0,57.3,57.6,105616.0
12/01/21,75.7,76.0,73.8,74.2,2077044.0
12/01/21,777.9,778.4,748.1,758.9,2803.0
12/01/21,1380.0,1408.0,1380.0,1397.9,4283.0
12/01/21,37.8,37.9,36.9,37.2,757178.0
12/01/21,40.6,41.2,39.8,40.2,243050.0
12/01/21,7.0,7.2,6.9,7.0,1164965.0
12/01/21,24.0,24.4,23.7,24.1,1785337.0
12/01/21,30.0,30.7,29.2,29.5,999737.0
12/01/21,2282.0,2297.9,2282.0,2295.9,2007.0
12/01/21,59.4,59.9,56.7,57.5,309885.0
12/01/21,8.2,8.3,8.2,8.2,44276.0
12/01/21,15.2,15.2,15.0,15.0,6512.0
12/01/21,78.7,78.9,76.5,78.7,37811.0
12/01/21,70.9,71.8,69.6,70.2,58108.0
12/01/21,19.5,19.5,18.5,19.3,6595.0
12/01/21,18.7,18.7,18.2,18.5,7584986.0
12/01/21,42.0,48.7,42.0,47.0,66279.0
12/01/21,20.9,21.2,20.1,20.3,551176.0
12/01/21,26.8,27.0,26.1,26.3,285037.0
12/01/21,68.9,69.0,67.5,67.6,61089.0
12/01/21,17.9,17.9,17.6,17.8,131349.0
12/01/21,26.0,26.4,25.3,25.4,210260.0
12/01/21,64.0,65.0,63.0,64.2,108671.0
12/01/21,12.5,12.5,11.5,11.6,16555.0
12/01/21,86.5,87.0,85.5,86.8,57998.0
12/01/21,24.3,24.5,23.9,24.0,447126.0
12/01/21,508.0,508.0,493.0,497.6,4165.0
12/01/21,110.8,110.8,108.4,108.9,32963.0
12/01/21,18.7,18.8,18.1,18.2,56950.0
12/01/21,149.9,149.9,142.4,148.4,11749.0
12/01/21,196.7,196.7,194.0,195.0,45879.0
12/01/21,19.9,20.4,19.9,20.2,47290.0
12/01/21,41.6,42.4,41.5,41.8,139476.0
12/01/21,209.0,211.8,204.2,211.8,1628.0
12/01/21,28.5,29.0,28.5,28.8,109598.0
12/01/21,8.1,8.2,8.0,8.1,4490680.0
12/01/21,15.8,15.9,15.5,15.6,2899754.0
12/01/21,8.7,8.8,8.7,8.7,54313.0
12/01/21,36.5,36.9,35.9,36.5,306687.0
12/01/21,20.4,20.7,19.9,20.1,631082.0
12/01/21,56.5,57.4,55.9,56.5,364249.0
12/01/21,54.6,54.6,53.2,53.7,69102.0
12/01/21,13.7,13.7,13.5,13.6,76194.0
12/01/21,251.1,254.9,251.0,253.2,5832.0
12/01/21,49.7,49.7,47.0,47.1,152368.0
12/01/21,50.9,51.2,50.2,50.5,113201.0
12/01/21,30.2,30.5,29.1,29.3,5601665.0
12/01/21,547.9,547.9,531.5,539.8,2995.0
12/01/21,82.8,85.0,82.2,83.0,115826.0
12/01/21,7.0,7.1,6.9,7.0,283433.0
12/01/21,10.9,11.4,10.8,10.9,198571.0
12/01/21,17.9,17.9,17.4,17.9,76996.0
12/01/21,160.0,162.0,158.0,159.4,26776.0
12/01/21,20.8,20.9,19.0,19.4,57537912.0
12/01/21,93.7,97.4,92.3,93.3,889764.0
12/01/21,105.0,106.9,103.0,103.7,1865543.0
12/01/21,48.0,48.1,47.2,47.9,61641.0
12/01/21,217.5,217.5,213.3,216.3,21152.0
12/01/21,137.0,144.0,135.0,144.0,74796.0
12/01/21,72.5,73.0,71.4,71.5,36334.0
12/01/21,12.6,12.7,12.3,12.4,1220657.0
12/01/21,32.8,32.8,31.6,31.9,496364.0
12/01/21,46.7,47.4,46.6,47.2,173192.0
12/01/21,8.8,9.1,8.8,9.0,141905.0
12/01/21,495.0,510.7,494.0,501.9,49488.0
12/01/21,54.9,56.9,54.5,56.5,66506.0
12/01/21,26.4,26.4,25.9,26.2,44312.0
12/01/21,5.8,5.8,5.7,5.7,345270.0
12/01/21,107.3,111.4,107.2,111.4,74128.0
12/01/21,5.6,5.7,5.6,5.6,250167.0
12/01/21,78.1,80.9,78.1,80.1,19256.0
12/01/21,54.6,56.8,53.8,56.2,2240645.0
12/01/21,84.7,84.7,81.3,82.5,27391.0
12/01/21,83.9,85.0,83.0,83.3,13933.0
12/01/21,15.5,15.7,15.2,15.5,8578025.0
12/01/21,62.0,65.0,62.0,62.7,113825.0
12/01/21,8.9,9.1,8.5,8.7,314856.0
12/01/21,7.4,7.4,7.2,7.3,5553.0
12/01/21,22.2,22.7,22.1,22.3,358039.0
12/01/21,16.1,16.3,15.9,16.2,1041410.0
12/01/21,53.0,53.9,53.0,53.1,41575.0
12/01/21,58.9,58.9,55.5,57.0,7504.0
12/01/21,21.9,23.4,21.9,22.2,421706.0
12/01/21,103.4,103.4,99.8,100.0,15853.0
12/01/21,120.7,120.7,115.6,116.1,99583.0
12/01/21,96.0,97.7,93.5,96.1,1837564.0
12/01/21,26.7,27.3,26.5,26.9,199504.0
12/01/21,37.0,37.6,36.0,36.6,164900.0
12/01/21,49.4,49.4,46.9,47.1,74933.0
12/01/21,25.7,26.0,25.1,25.3,469034.0
12/01/21,312.0,314.7,306.0,307.2,104690.0
12/01/21,257.0,257.0,247.0,247.1,961.0
12/01/21,43.9,44.8,43.8,44.1,108754.0
12/01/21,131.0,134.9,131.0,132.5,2708.0
12/01/21,50.4,52.8,50.4,51.2,503525.0
12/01/21,4900.0,5000.0,4857.0,5000.0,640.0
12/01/21,10.1,10.3,9.9,10.0,202426.0
12/01/21,11.0,11.1,11.0,11.1,37545.0
12/01/21,84.5,84.5,81.3,81.7,18707.0
12/01/21,1293.0,1301.0,1292.0,1297.0,58671.0
12/01/21,976.2,1000.0,950.0,966.4,234.0
12/01/21,49.5,49.5,47.6,48.6,78979.0
12/01/21,9.8,9.9,9.7,9.7,1221188.0
12/01/21,6.2,6.2,6.0,6.1,201682.0
12/01/21,38.3,38.8,38.2,38.6,480587.0
12/01/21,22.5,22.5,21.8,22.0,96854.0
12/01/21,52.5,52.9,51.9,52.8,34089.0
12/01/21,35.7,35.9,34.8,34.9,215020.0
12/01/21,43.2,44.0,42.5,42.7,395375.0
12/01/21,63.8,63.8,60.3,61.7,29692.0
12/01/21,24.3,24.4,23.5,23.7,453534.0
12/01/21,42.0,42.8,41.3,41.8,2827920.0
12/01/21,15.4,15.5,15.2,15.4,171185.0
12/01/21,19.3,19.9,19.3,19.4,396328.0
12/01/21,27.4,27.4,26.1,26.4,18784.0
12/01/21,54.9,55.5,54.0,54.6,773945.0
